scenario_id,model,display_name,method,joint_revision_success,memory_state_accuracy,num_events,num_expected_evidence,approx_token_count
case-203602,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203603,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203604,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203605,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203606,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203607,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203608,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203609,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203610,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203611,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203612,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203613,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203614,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203615,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203616,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203617,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203618,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203619,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203620,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203621,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203622,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203623,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203624,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203625,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203626,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203627,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203628,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203629,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203630,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203631,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203632,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203633,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203634,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203635,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203636,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203637,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203638,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203639,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203640,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203641,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203642,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203643,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203644,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203645,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203646,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203647,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203648,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,229
case-203649,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,220
case-203650,llama3_1_8b,Llama-3.1-8B,Direct,0.0,1.0,7,2,223
case-203651,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203652,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203653,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203654,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203655,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203656,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203657,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203658,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203659,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203660,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203661,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203662,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203663,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203664,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203665,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203666,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203667,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203668,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203669,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203670,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203671,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203672,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203673,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203674,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203675,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203676,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203677,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203678,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203679,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203680,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203681,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203682,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203683,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203684,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203685,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203686,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203687,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203688,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203689,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203690,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203691,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203692,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203693,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203694,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203695,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203696,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203697,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203698,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203699,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203700,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203701,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203702,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203703,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203704,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203705,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203706,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203707,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203708,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203709,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203710,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203711,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203712,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203713,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203714,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203715,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203716,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203717,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203718,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203719,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203720,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203721,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203722,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203723,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,231
case-203724,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,233
case-203725,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,230
case-203726,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203727,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203728,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203729,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203730,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203731,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203732,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203733,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203734,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203735,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203736,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203737,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203738,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203739,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203740,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203741,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203742,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203743,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203744,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203745,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203746,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203747,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203748,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203749,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203750,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203751,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203752,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203753,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203754,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203755,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203756,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203757,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203758,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203759,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203760,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203761,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203762,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203763,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203764,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203765,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203766,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203767,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203768,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203769,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203770,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203771,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203772,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203773,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203774,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203775,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203776,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203777,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203778,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203779,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203780,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203781,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203782,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203783,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203784,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203785,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203786,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203787,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203788,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203789,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203790,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203791,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203792,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203793,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203794,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203795,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203796,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203797,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203798,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203799,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203800,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203801,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203802,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203803,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203804,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203805,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203806,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203807,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203808,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203809,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203810,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203811,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203812,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203813,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203814,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203815,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203816,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203817,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203818,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203819,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203820,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203821,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203822,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,225
case-203823,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,232
case-203824,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,221
case-203825,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,220
case-203826,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203827,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203828,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203829,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203830,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203831,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203832,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203833,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203834,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203835,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203836,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203837,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203838,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203839,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203840,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203841,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203842,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203843,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203844,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203845,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203846,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203847,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203848,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203849,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203850,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203851,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203852,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203853,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203854,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203855,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203856,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203857,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203858,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203859,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203860,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203861,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203862,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203863,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203864,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203865,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203866,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203867,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203868,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203869,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203870,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203871,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203872,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203873,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203874,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203875,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203876,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203877,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203878,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203879,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203880,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203881,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203882,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203883,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203884,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203885,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203886,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203887,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203888,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203889,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203890,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203891,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203892,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203893,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203894,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
case-203895,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,216
case-203896,llama3_1_8b,Llama-3.1-8B,Direct,0.0,0.6666666666666666,7,2,224
